user_id,product_id,rating,date,review_text,label,review_frequency,burstiness,rating_deviation,punctuation_intensity,capitalization_ratio
HhcG1jcPyyV9OA-bneNNWA,mCHto10PBQOKnefm7gholg,3,2009-10-28,"Have times, i sure awesome some wait staff snarky gross they chincy sauces overall pretty good nothing orgasm over...",0,3,0,0.9555555555555557,0.0,0.008547008547008548
HhcG1jcPyyV9OA-bneNNWA,NGfbRjWoqUh2fGw8DU_pmA,2,2010-07-28,"As food product developer i know certain things taste like including msg flavor enhancers like disodium inosonate disodium guanylate this place uses either msg ingredient commercial sauce mixes bases include ingredients i think cheating i say calamari salad super good though after i tasted familiar taste one finds cheetos, doritos boxed mac cheese mix which really make everything taste better right restaurant rely something easy just think pleasant salivation mild buffered saltiness left with and 8 fee split entree stupid especially portions monstrous won t go back...",0,3,0,1.0476190476190474,0.0,0.0017421602787456446
HhkU5K8cy8wcsZUbvQkQiQ,_n3OmwreEGPQmiHKklsD8w,3,2010-03-17,"THEIr KoreAn food really GOOD always leave feeling... full... THERE really something EVERYONE even less adventuresome if looking, fancy!? shmancy americanized korean!? Food NOT PLACE you however loOkiNG!! real thIng cOmE HERE,!! nothing fancy, just,!? goOd food now reason 3 sTars the Service pretty terrible! prepared typiCallY unfriendly waitstaff like FIELDING questions?! unneducated DINERS!! you! get GET!! also!!! better WALKING?! pARKING... their lot IMPOSSIBLE sushi side restaurant?! less stellar stick KoREAN side golden WHAT?! i sAy!! I M sUcKER LOCAL!!! joints.!!",1,1,0,0.295918367346939,0.059130434782608696,0.18782608695652173
HjH_V_ChPEXcR4yv2c21mA,8d_DiHWB-pjBVW3a7D8EWg,5,2011-01-12,"My?! friend!! i ordered... SpEcialTy, rolls FIReCraCkeR number nINe!!! lOBstEr pig!! rOLL bacon IT appetiZeR a,?! TUnA!! aVocADO... salad!? loved eveRYtHiNg?! oRDeRed... it pricey!!! raving delicious everything was, I already booked!? next reservation...",1,1,0,1.183673469387755,0.08661417322834646,0.14566929133858267
HjbhowXkRLRv4M_Z2_8pag,N7juvW8YoFIj7sEBzVF8GQ,5,2009-06-21,"A FamilY reStaURAnT great VIetnameSE food The ServIce?! FAntastIC diD!!! not MisS alcohol,!? inDUlGe smoothies, DELicIoUS would DefintELy!!! GO again...",1,1,0,0.3025641025641024,0.06578947368421052,0.23684210526315788
HjhjsvjoYJ96Ygwuqh6rPg,0-rkPnrTODt_veJ_nMVT_w,1,2010-05-30,"A friend recommended place saying like north side gio s excellent neighborhood italian restaurant we went tonight disappointed it s old school bad way it bad atmosphere dark windows hasn t updated least 30 years has sign says parking valet, parking food nothing special chicken marsala salty nothing better i make, home they give lot food i would prefer good food reasonable portions...",0,1,0,3.2989690721649483,0.0,0.0025906735751295338
Hk8PTH2FrX8ZTOx1QM36Og,tCkwBTuEFvhuaBoEUWqbuQ,4,2011-03-20,"I always!! sEarcH, good breakfast plAcE... i trIed deemed!! beSt eating?! meli cafe, juice bar LAST!!! weekend favorite neW breakfast brUNch!! spot... thIs BeST?! pERfect... atmosphere friendly stAFf good, service coffee peRfect juice! blends diviNe smoothies dElICioUS i ordereD!? strawberry! WaFFLE HusBAnd meli toast it, liGhT! tAsty delightful?! we cRaviNG coME back!!",1,1,0,0.06796116504854366,0.05913978494623656,0.12365591397849462
HkNmibki6cBoTKFeIBy4Rw,O6uWHgJzylSjWjPSJKGhnQ,2,2008-09-07,"Maybe vegan place rocks like, red meat, sucks!!",0,1,0,2.092783505154639,0.0425531914893617,0.02127659574468085
HmHevd01E3XkzuS_3Ci0Vw,43rd1LKcZRIunySzbMsyLQ,4,2009-10-02,"VEry!? goOd, food!!! nice presentation... EXCELLENT service Come HEARTY appetite mucho de foODO no i know pOrtuguese served it sEEMs ESPECIALLY POPULAR GUYS tables saw visit ALL guys predominantly guyS evidently LIKE eat lot meAT IF like meat probably skip PlaCe it?! S place go every week!? least Me?! PlaN sPEnDiNg?! easily 60 70 bucks HEAD MAIN! sErvice... BAsIcaLLY!!! comes 50 customary! salad BAR,?! MEAT EAT MINUS beverages DESSERT and!!! servers WATCH cards!! table carefully effective! service cover!? card, take?! AWAY finished! BraVo?!",1,1,0,0.43795620437956195,0.06043956043956044,0.21428571428571427
HmPLwMC4RI2wUK8GfUbd0g,qkfBgSCbekH3DHTanVL1_w,5,2012-02-18,"I goIng inDIe, many years now i sushi fan i eat EVERYTHING else rANgooNs THAI samosas satay, VEGGIE egg roLlS cucumber salad!? BASIL beef classic fried rIce!!! w beef, crazy... BAsil w beef drunken noodles chicKen ON,! oh eating!! RESTAURANT fish dishes rock wouldn t fish?! delivery needs ENJOYED site tHe dEliverY always prompt FOod hoT!! generous PortiOns love love love INDiE tRIEd places neighborhood none compare keep up greaT job INDIE!!",1,1,0,0.9380530973451329,0.03153153153153153,0.17567567567567569
HmbOmVRtyqvv9o4wbnQYVw,qqax04alS3UPx0Yp4jJNDQ,3,2006-05-30,"Run mill, okay nothing write home about?!",0,1,0,0.3125,0.04878048780487805,0.024390243902439025
HnAHBiIgVCSgs6opOAUySw,0fFLUKl71vv3eNV2xhikEw,5,2010-05-01,"CRazY crAzY crazy GOOd pizza!! literally?! redefines!? pizza pizza lOver i cannot... enjoy ANYTHING, else finDiNg gem GREAT!! ATMOSPHERE love MidDLE little NEIGHBORHOOD... off beaten path! THERE S, PATIO SEATING passionate owner! aLwaYS found PREMISE THE qUality iNgReDientS sets place!!! apaRt, joint?! ToWn FRESH addictive?!",1,1,0,0.9518072289156629,0.05214723926380368,0.2883435582822086
Hndi6HpTUN1O4I_W43LNiw,8d_DiHWB-pjBVW3a7D8EWg,5,2011-12-13,"Great food great atmosphere poshy cool place, grab food was business lunch seems like great joint date, enjoy!",0,1,0,1.183673469387755,0.00909090909090909,0.00909090909090909
HnieZO7zQo7ag_joKvJkbQ,50gFzdVglOz88eFJ6v-26A,3,2011-02-22,"Must day my fish described moist served house pineapple sauce, really rather dry and chowder good coming boston i really know new england clam chowder glenn s plenty clams get wrong but busy flavors veggies good new england chowder then there s credit card story they take mc visa amex miles discover cash back and may get story wait staff pay credit card processing fee tips diner pay fee itself don t know that s true try getting tip more i ve never heard before true shame glenn oh wheelchair accessible well sort of everything street level cramped would difficult seat person needs i know could ever navigate facilites needed?!",0,1,0,0.7371794871794872,0.003169572107765452,0.001584786053882726
Hnmo1sqbwwfsD-5dQXZ0Zw,JMa9cTNQA5mm4GbR2W8Oiw,4,2011-04-29,Frutti di mare oh emm gee incredible bowl black spaghetti served spicy red pepper sauce fresh clams mussels calamari shrimp lions tigers bears oh my ok review walking restaurant bat tell place pretentious i later learned reason the host staff friendly almost look bothered walked in anyways taken table nice attentive server waited us and kept glass sparkling rose full may gone easily wine list general quite extensive offers many great options started pear goat cheese salad pretty awful i disappointed i sucker goat cheese menu i order it could tell thought went salad un original fruit goat cheese salad arugula lacked much flavor i nervous main course underwhelmed salad however spaghetti nero frutti di mare exceptional the seafood fresh red sauce point black pasta delicious this great dish however lamb meatballs little off perhaps much seasoning with room left dessert swallowing incredible bowl pasta leave satisfied i certainly return the environment great waitstaff friendly attentive food all pretty darn good.,0,1,0,0.08108108108108114,0.0,0.0009775171065493646
HoTjs-Gld9hNKkCMDRyGyg,6PQTqW9j-sriDBQyQCJbjw,4,2009-01-05,"YOu can t GO!! WrONG place always!! gREat... fresh MENU HAND written every week!!! AWESOME, 1 2 CHICKEN!? grEat appetizers!? TOO... DO favor get early packed! everY SINGLE night open?!",1,1,0,0.09278350515463885,0.07608695652173914,0.24456521739130435
Hoi5rR6MZz8a4-7oo-R1uw,WaIbupMGDBi5B3SChsUH8A,4,2007-07-13,"Oh i m doin it 28 reasons go cafe 28 1 super cute bartender look waiting date 2 get seated easily even reservation 3 malbec mmm 4 delicious mojito s 5 cute dark yet bright decor 6 comfortable clean outdoor tables 7 outdoor seating surrounded brick walls there s wind 8 super cute waiter equal cuteness bartender 9 really good butter bread spreading 10 cloth napkins 11 chicken ham puffs saffron sauce oh god 12 pistachio crusted chicken 13 cuban pork 14 crispy plantains 15 easy sharing 4 16 attentive busser cleared filled like nobody s business 17 michael jackson like twenty eight year olds cuz there s 20 them joke 28 it 18 pistacio rum cake i kept eating even though full 19 fresh strawberries fresh whipped, cream 20 decent coffee 21 hassle splitting bill 2 cards 22 65 2 people and food booze 23 close el 24 extremely flattering lighting 25 kitchen guy dancing walked 26 friendly service around 27 nice clean bathrooms 28 easy get park whew!!",0,2,0,0.025210084033613356,0.002107481559536354,0.001053740779768177
Hoi5rR6MZz8a4-7oo-R1uw,sR4EOfPuI-at41uIxIZPhw,3,2007-07-21,I suppose cities largest beer selection good i suppose i m glad peach lambic non beer drinkers i guess cool bar food good except i find beer selection bit daunting one possibly see offer menu reasonable amount time you really beer lover enjoy selection alcohol and cool stand night smoky bar cigars too yuck pay top dollar beer eat mediocre food back also top dollar 22 pork chop seasoned 24 salmon fancy good sure taste like it oh took 55 minutes come without explanation waitress avoiding table she knew something wrong i asked said they got slammed which i would believed i one parties came after ordered after me i got food after finished eating don t make feel unreasonable questioning nearly hour long wait food tuesday i know wondering i know long took i tell you i taken phone call ordered started seeming like taking i checked time call i m guessing 5 star reviews bar beer only now place hopleaf gets right accounts three floyd s brewery restaurant munster indiana they i want hopleaf be fantastic reasonably priced interesting food great beer that s brewed 50 feet away alas not 3 stars i guess potential better next time?!,0,2,0,0.9820359281437128,0.001763668430335097,0.0008818342151675485
HouF9zUPeul8_OV-eItE6w,4wreIFjaPMppyEnzKHbozg,4,2005-08-03,"This place awesome easy miss look ann taylor shop look up we spent good amount time circling around parking mess that, s expected foray downtown chicago this place awesome, they stop seating guests 12 30am welcome large groups the menu items fabulous interior so elegant you must come here they related cheesecake factory menu options bit varied the menu please anyone samples wide variety world cuisines highly recommended food views!!",0,1,0,0.16836734693877542,0.0045871559633027525,0.0022935779816513763
HpIK2St_v_CWY6nm0AYrHw,28gamO9SwWMHxwB0nP_plQ,1,2008-09-09,YUKKIE!!! GARBAGE!!,1,1,0,2.6885245901639343,0.2631578947368421,0.6842105263157895
HqIp0jb6dT5HDQ9SBTL4cw,z_qEuUuRWIq4O-YufXHf1w,5,2012-08-22,"FIRST Day chicago i tried lou malnati S ChIcAgo pizza thought good 2ND DAY CHICAGO! i EXPLORED rush!? street decided try giordano?! S PIZZA giordano s WIN THE, crust thick the cHeESE moUNtAiN YOU get PRE ordeR!? ready GO,!? table Is THE ATMOSPHERE fun ESP HAPPY hour friday i! back.",1,1,0,1.246376811594203,0.03546099290780142,0.2872340425531915
HrTV66_qrreR4fWvspdJ9g,CQ75CQSyrsmb-S3UAwCHpw,5,2008-07-28,"Food 4?! quality service made 5 stars?! my!! wife bounced around couple things!! wanted SERVER SUGGESTED one which took and LOVED thE wine SEleCTiOn AWESOME TRUSTED bring us pErfECT wine!? compliment FOOD!? anD NAiLED he later dessert wine when ASKED picked,!? wildfire MENTIONED!? anniversary dinner!!! to promptly brought us MOUTH!? watering brownie la!!! mode ON!!! HOUSE!! BEFORE brought around... dessert tray course can t pass on he stopped TABLE enough neEdeD something mainLy left us ALOnE TALk enjoy evening! AMAZING amazing place we SPENT 200... drink THREE glasses!! wine BOTTLE wine which took home appetizer main!!! MEAL shared DESSERT! it! s easy spend 150 WILLING splurge also feed two 100 HAPPY!!",1,1,0,0.8695652173913047,0.054775280898876406,0.20786516853932585
HrfWGzJ2zFEn1O3SNy7Xpw,mlhHPnHmjO2_ypcP5Vc9Zw,3,2012-09-18,"The service hIt miss someTiMES sTaff AtTENTIve, sOMETImEs I D... RATHeR get everything!? MYSelF the... people host stand nevEr polite... friendly fact they re often snooty that s get 3 starS instead 5 what lack!!! SerVIce... make menu food always... tastes amAziNg, fAvoRItE spicy MIso soUP, tHeY!!! wonderful selection specialty RoLLs!! WELl.!?",1,1,0,1.043010752688172,0.034782608695652174,0.1536231884057971
Hs1MIAyX5ufKlyAgNaZxRg,n3VjBryfinjRG1W3LWsPBQ,1,2012-05-31,"Cannot say anything food chance eat we sat 1pm told waitress 45 mins said plenty time eat at 1 30pm asked food said rush 5 10 mins seriously so left oh almost charged us lunch i remind eat twice canceled charge that s experience, here pretty pretty bad service, horrible way gain customers i sorry seemed good place eat!!",0,1,0,2.3365384615384617,0.006230529595015576,0.003115264797507788
Ht66H1iGx0llc7ne81tjBw,O6uWHgJzylSjWjPSJKGhnQ,4,2009-01-28,"As much i love sultan s i m dummy anyone else notice soon opened another restaurant started running commercials food prices went up food size went down started charging extra everything i m idiot sultan s i m onto you, that said everything else great this, location single handedly responsible keeping starving death i poor dip salad bar get pickled turnips put falafel sandwich trust...",0,1,0,0.09278350515463885,0.0,0.002583979328165375
Ht8iGitRu8kynEubcIhsTQ,euO3-H92LCivH2B0CQPlnw,4,2011-08-26,You know i expecting place nearly good was it solid four star place the outdoor patio really nice food excellent the hush puppies great many two people share the corn bread little less buttery moist i like still good the bbq little less fall apart could been spicy sauce awesome the mac n cheese really really good too great service too i would totally go!!,0,1,0,0.20430107526881702,0.0056022408963585435,0.0028011204481792717
HtLCevwI6lb9Qp3BfAiVNQ,4wreIFjaPMppyEnzKHbozg,3,2011-06-09,It s fun wacky restaurant decor reminds set the 1st willy wonka s chocolate factory asian nachos despite wrong name sounds actually decent the fruit smoothies nothing earth shattering also ok salad ok well in words everything experience a ok?!,0,1,0,0.8316326530612246,0.00823045267489712,0.00411522633744856
HtmSJ9vcqEQCnDcfM0dNsQ,JMa9cTNQA5mm4GbR2W8Oiw,1,2008-08-07,"I THOUGHT RESTAURANT GOING GOOD CONSIDERING TWO GREAT RESTAURANTS... THYME... TIMO?! WE GOT... RESTAURANT HALF HOUR RESERVATION DIDNT!? SEEM PACKED EVEN THOUGH BAR RECEPTION AREA TINY WE WENT BAR!! ASKED TWO DIFFERENT GLASSES?! RED WINE THEY ONE! GLASSES REQUESTED!? SELECTED DIFFERENT ONE 5 MINUTES?! LATER NEXT BOTTLE WELL OOOOOK DIDNT RESTAURANT?! OPEN UP SO BOYFRIEND! ASKED BARTENDER OK DONT?! TELL START!!! THERE SHE PROMISED EVERYTHING! ELSE AVAILABLE SELECTED ANOTHER! GLASS THAT TOO THIS EXTREMELY IRRITATING I WANTED!! GLASS WINE IS MUCH ASK BY TIME FOUND TWO!!! DIFFERENT GLASSES WINE TABLE READY WE OPTED SIT INSIDE SLIGHTLY WINDY OUTSIDE WE WAITED 20 MINUTES WAITER! FINALLY SHOWED UP WE ORDERED BOTTLE WINE!? 10!! MINUTES!! LATER! VOILA RETURNS!? TELLING US AGAIN, WINE STOCK THIS... STARTING GET REALLY ANNOYING I SERIOUSLY CONSIDERED LEAVING!! GO LA SCAROLA WHICH AMAZING RIGHT ACROSS STREET HE CAME BACK ANOTHER 10 MINUTES LATER GOT NEXT!! BOTTLE SELECTION THANK GOODNESS IT THE WAITER PROCEEDED APOLOGIZE ADVANCE SERVICE NICE DO!? WE PLACED! ORDERS THE PEAR SALAD MOZZERELLA PROCUITTO!! APPETIZERS SPICY PASTA BF BEEF ONE ME WE GOT APPETIZERS OBVIOUSLY BROUGHT WRONG PROCUITTO WAIT!? 10 MINUTES SOMEONE CAME... BROUGHT CORRECT ONE AS SALADS BROUGHT SALAD PLATES!! SPLIT EVEN THOUGH GONE WAY TELL WOULD SPLITTING! LIKE EVERYONE ELSE AROUND US HAD BY TIME GOT PLATES ALREADY... DONE SALADS THE MAIN?! COURSE OK THE PASTA TASTED LIKE SOMETHING I MAKE HOME BEEF TENDER DRY THATS POSSIBLE BEYOND ME NOONE CHECKED SEE OK, WANTED?! PEPPER! ANYTHING THE WAITER!! FINALLY SHOWED ANOTHER 35 MINUTES?! LATER TAKE!? DISHES AWAY APOLOGIZED?! SHRUGGED SHOULDERS! SAID AYY I DO THIS ONE WORST RESTAURANTS HONESTLY!? ESPECIALLY CHICAGO MANY?! GREAT!! RESTAURANTS PARTICULARLY ITALIAN RESTAURANTS!!! ITS SHAME ACTUAL RESTAURANT REALLY PRETTY?! PATIO!! BEAUTIFUL!",1,1,0,2.918918918918919,0.04294149221685454,0.7906602254428341
Hu1cBFEtKwK0Xr4MLaKgvQ,pbEiXam9YJL3neCYHGwLUA,5,2011-03-19,"Alinea may well called alien a simply out of this world culinary experience haha cheesy onward not long ago i watched andrew zimmern bizarre foods episode dined alinea i fascinated crazy contraptions used create culinary creations immediately put restaurant must try sometime life list then i realized also 3 starred michelin, restaurant then i sent work trip chicago and boyfriend happened work trip brought chicago week needless say meant us two foodies pay place visit subtle would word i location i m excited food i m diving right there are 22 dishes all the first course composed 3 mini servings frozen drinks meant consumed single bite 1 lemon luxardo bitter luxardo amaro grapefruit frozen bite liquor lifted delicate pin bit bitter good refreshing start meal 2 apple laird s apple brandy grenadine thyme piece crunchy apple encapsulated jelly liquor served circular spoon foreign enlightening experience taste buds 3 squash cynar carpano antica flor de cana 7 year served mini tower flan like substance tasty foam this favorite three likely sweetest 4 steelhead roe dijon retabaga grapefruit creamy full umami zero hint fishiness paired essence grapefruit simply delicious 5 yuba shrimp miso togarashi crunchy twist fried tofu skin wrapped tender shrimp dipped perfectly seasoned miso sauce the asian side comforted little snack 6 urchin watercress vanilla mint a vanilla jello sorts encapsulating small piece sea urchin a small bite exploding different flavors i can t even describe one medley strangest flavors popping mouth this dish ends sip watercress soup served beneath jello 7 halibut black pepper coffee lemon one favorite dishes night presented snowy white art form the fish perfectly cooked hint coffee flavor permeated occasionally crunchy shrimp chips flawless cream sauce played together strange perfect harmony yum 8 rabbit parfait rillett consomm茅 a three tiered dish literally served 3 tiered cylindrical bowl beginning cool rabbit parfait top layer creamy yet refreshing culminated rabbit meat medley a cube shredded meat alongside fried ball meat covered king trumpet mushroom surrounded butternut sauce finally ending clear rabbit broth kept warm hot stone flavored stick cinnamon 9 wlid mushrooms pine sumac ramp loving mushroom medley wild mushrooms fresno foothills ca what what weirdly spongy super flavorful another favorite 10 hot potato cold potato black truffle butter another creative sip soup served mini wax bowl pin poking through spearing bite potato black truffle frozen butter pulling pin releases items cold potato broth dish particularly different 11 short rib olive red wine blackberry yet another favorite dish earlier dinner presented 2 red flags criss cross formation seemed strange table decor at point realized flag edible homemade tomato pasta this pasta draped metal cradlelike contraption made space tender tasty short rib i ve ever eaten a plate sides sauces containing sea salt olives blackberry sour cherry fair game garnish pasta short rib wrap likely luxurious wrap i ever eat i blown away 12 hamachi west indies spices banana ginger served smoldering piece cinnamon fried dish indian vibe although banana felt like centerpiece 13 canard la cussy lots best of s meal best duck i ve ever had a puff pastry stuffed duck innards foie gras cock s crest first time trying good topped 3 tender slices duck i ve ever along tiny piece fried duck skin i getting really full point i push through 14 venison cherry cocoa nib eucalyptus once again tender piece venison i ve ever had not gamey served lily pad like presentation covered bite deer heaven to continued yelp s 5000, word limit can t stop me?!",0,1,0,0.38181818181818183,0.0005477951246233908,0.0002738975623116954
HuhtFUCpXffKfCJa124NDQ,KomhK0JD5cleEW55YTw7MQ,5,2010-03-31,"Wowie absolutely best beijing duck ever they turned non menu item fun fun event carved table you see juice running sides perfectly cooked, duck precisely rate salivating start, eating it at 32 serves 4 comes soup steamed buns excellent fried rice my wife i feel least bit guilty barely able slow order take home two us friendly service little bit industrial setting new location we can t wait go back!!",0,2,0,1.2954545454545454,0.004975124378109453,0.0024875621890547263
HuhtFUCpXffKfCJa124NDQ,yBRaSkuYwFhYEoucDyD0lA,5,2011-09-03,I love place it s real deal sichuan cooking along familiar menu items available too spicy cabbage arrive soon sit down training tongue come the wait staff well versed able recommend adventurous items might absolutely love the wide ranging menu guarantee find something great meat fish vegetarian!!,0,2,0,1.606299212598425,0.006734006734006734,0.003367003367003367
Hv7P81NWjBH4nDbufvYK3A,xXSMc3pDWTRQHLgjBTtTUg,5,2007-11-09,"This place amazing every thursday night couple girlfriends get together here we enjoy half margaritas queso fundido guacamole the margaritas made real fruit makes best city the service great margaritas fantastic food die for everyone try place, sometime life!!",0,1,0,0.8536585365853657,0.007692307692307693,0.0038461538461538464
HvSoTv36ai6PiZBlpIkCiA,AqgG-1aD6JYj9D6OmBWO3w,1,2010-06-14,"I... GOING FRONTERA GRILL AGES I THINK FIRST!!! VISIT 1991 I, GONE LEAST TWICE YEAR SINCE THEN I CONSISTENTLY LOVED MEALS VISIT... JUNE!!! 11TH I?! KNOW DRILL! GET LEAST 4 30PM 5PM!! RESTAURANT OPENING WE THIS WE 12TH PARTY?! LINE WHEN MAITRE GOT US... WITH LITTLE CLIP BOARD I... TOLD PARTY 4 HE INFORMED... US SEATS OUTSIDE THIS MUGGY 89 DEGREE DAY I ASKED... INSIDE SEAT WOULD AVAILABLE HE SAID 2!? 5 HOURS LATER I GRUDGINGLY AGREED, SIT OUTSIDE AFTER SAT DOWN MEMBER PARTY!? WENT SEE INDEED! TABLES TAKEN THEY NOT AND PEOPLE FRONT US GOT SEATS IF TRUE RESERVATION DINNER POLICY BE TO ADD INSULT MAITRE RUDE I ASKED SEATS... INSIDE!!! OPEN GAVE SMART ED TONED RESPONSE REGARDING 2 5!!! HOURS GET SEAT INSIDE WAITER!!! EVEN WORSE I?! ASKED... ANYTHING SPECIAL... BIRTHDAYS NOT SINGING CANDLE?! DESSERT GAVE ABRUPT NO MY MEAL FINE!!! TAINTED TERRIBLE SERVICE MEAL!? ONE I WANT REPEAT?!",1,1,0,2.5104895104895104,0.04288939051918736,0.7336343115124153
Hv_HDn02yIuGUHraOmQFOA,-pO0hsi0xlF4FwqLGJUizg,4,2008-08-16,"I ATE LAST NIGHT I?! SAY GREAT! PLACE I ADMIT I HEARD!! PATIO PARKING?! LOT I THOUGHT?! YUCK I COMPLETELY WRONG THE PATIO NICE?! COMFORTABLE!!! BEAUTIFUL FLOWERS AROUND DELICIOUS FOOD TOO MY?! HUSBAND I!! NERVOUS USUALLY EAT PRETTY PLAIN AMERICAN FOOD KNOW APPROACH SOMEWHAT FANCY?! MENU WE GOING GET BURGER SERVER SAVED US SENT US RIGHT DIRECTION HER! NAME SHANNON LOVED HER!!! I RIB EYE, JUICY FLAVORFUL HUSBAND CHICKEN DISH TOMATO! BASIL CROUTONS I BIT SCARED... GORGONZOLA!? TOP STEAK RECOMMENDED CONVINCED I WOULD OK RIGHT IT SOOO GOOD NOT?! HUSBAND DROOLING SLIDERS TALKED?! US INTO... AT FIRST I THOUGHT... MIGHT ONE! WAITRESSES TRIES GET BUY!? EXPENSIVE STUFF MENU! REALLY?! HONEST KNEW STUFF!!! ALTHOUGH END SPENDING CLOSE 40 BUCKS WINE COCKTAILS AND... I!! M USUALLY DRINK MUCH RESTAURANTS SHANNON LET?! US GO WITHOUT TRYING FAVORITE DRINKS AMAZING TOTALLY WORTH BUYING!? BEWARE THOUGH ALTHOUGH!! COCKTAILS! TASTE STRONG!! I SURE GOT LITTLE BUZZ ON TOP GREAT!!! GUIDANCE HILARIOUS... REALLY SARCASTIC CUTE FRANKLY!! I... SURPRISED AMOUNT ATTENTION! GOT PATIO PACKED I THINK EVERYONE S!? WAITRESS THERE YET EVERYONE STILL SEEMED HAPPY I?! KNOW LEAST ALL, MADE!? NIGHT EVERYONE ASK GIRL LOOK... GIRL LOOKS LIKE MILA JOVAVICH!! GREAT.",1,1,0,0.4128440366972477,0.052377115229653506,0.7719580983078163
Hvql5SE_nKudOvzay-GP_A,z_qEuUuRWIq4O-YufXHf1w,5,2009-10-11,"This?! chIcaGO pizza iF looking, beSt! pizza tOwn, it, tHE!! end.",1,2,0,1.246376811594203,0.07692307692307693,0.13846153846153847
Hvql5SE_nKudOvzay-GP_A,LYppbvgJlBG0SqjSKFiFGg,5,2011-09-26,"My FAV, italian restaurant city huge, portions great, Prices wonderful SERVICE AMAZING FOOD Love...",1,2,0,0.7383177570093462,0.0,0.24242424242424243
Hvx1UoR51icYHkcyjhyjqg,Z2nOMPedr7XYhgYhILJjEA,5,2009-04-16,"They?! f d rEserVAtion manager GAVE us bunch free! bEeR ThAt, AWESOME good pizza, lots, tvS...",1,1,0,1.0617977528089888,0.031914893617021274,0.2127659574468085
HwwPOVAgwiwXa0YQLi12tA,-pO0hsi0xlF4FwqLGJUizg,4,2010-02-28,"Lunch saturday first time visiting devon location uncommon ground lovely as would typical weekend brunch lunch anticipating long wait even 2 seated right away the atmosphere warm inviting server laid back really sweet made sure tell us 5 bloody marys saturdays took on so many things sounded good i m sort veggie burger kick though i, m carnivore through that s i ordered while house made good flavorful held together nicely topped perfectly melted white cheddar caramelized onions it even need condiments i ordered sweet potato, fries generous my husband ordered turkey club bacon slaw liked said would probably order something else next time and next time bonus they re participating ala card http alacardchicago com got 10 bill.",0,1,0,0.4128440366972477,0.0,0.0013679890560875513
Hx8ElZp9e0i2ho4MXEOygA,4wreIFjaPMppyEnzKHbozg,5,2010-10-20,"I!? love grand lux?! cafe!!! i would SAY i would choose! REstaUrANT cheesecake factory?! although rooted, business i USUALLY go SPECIAL occasions i always great time the eNVIronmEnT spacious DECOR ReALLy sOMeTHIng tHE pasta chicken sundried TOMaTOeS! FAvoriTe mango ice swirl delicious THEIR MArtinis TASTY too I... would RecomMenD PLACE anyone...",1,1,0,1.1683673469387754,0.03170028818443804,0.21613832853025935
HxjZimUEyLpUOu4EKBqtQw,boE4Ahsssqic7o5wQLI04w,1,2012-04-26,Told hostess 3 hour wait really really whatevs!,0,1,0,2.9906542056074765,0.02127659574468085,0.02127659574468085
Hy0cyCiNGgdI5mrl_Yc0Yw,q-_jW5lauONk_58S-wVIrg,5,2011-08-16,"Loved!!! place, everything amaZiNg tHIs, great byob gem chIcAgO...",1,1,0,1.171875,0.045454545454545456,0.12121212121212122
Hyo3bn0X2mk0hGNzf4TLNg,_UJ3KqtHIHjExbAg-iIGUA,5,2008-04-24,"Party... here thATs! FElT like i aTe, LasT week the wait?! staff fRiendLY!!! upbeat, also proMPt!!! if!? want mAkE casual nigHt fancy, niGht!? alWAYs feel comfortable place...",1,1,0,1.0060975609756095,0.07428571428571429,0.12
HzAEqIRPDZxsVYp9ZMMZrA,Z2nOMPedr7XYhgYhILJjEA,3,2009-12-08,"The?! food beer, awesome!? really taSTy crazy EXPENSIVE the WAit Staff GREAT bad they pretTY busy seemed, overworked i know restaurant avoid GET big... crowds like OURS I d STiLL, recommend!!! iT I?! saY GO know bUsY!",1,1,0,0.9382022471910112,0.04608294930875576,0.1889400921658986
Hzzai5SxIA8-koqIZCvA9g,NGfbRjWoqUh2fGw8DU_pmA,2,2010-10-08,"MAN BUMMER I SAW GREAT REVIEWS I THOUGHT PERFECT?! SISTER S BIRTHDAY DINNER 10 HOWEVER I!? M DUMMY GOING PLAN!! WHOLE GROUP, DINNER BASED, STRANGERS, REVIEWS I WENT TONIGHT FRIDAY 6PM WE STARVING!! WOULD THOUGHT!! ANYTHING GREAT LET ALSO PREFACE SAYING GOOD TASTE FOOD!!! I!! COOK!!! WELL MYSELF THE BRUCHETTE MGR RECOMMENDED EXTREMELY FULL GARLIC I COULD PICK LARGE CHUNKS OUT NEXT CHOSE!!! GRILLED VEGETABLES BOYFRIEND!? BELIEVED MUST!? FROZEN BAG SINCE WORKS RESTAURANT KNOWS DIFFERENCE HOWEVER BAD AFTER I GOT FRUTTA DEL MAR CLAMS MUSSELS SHRIMP CALAMARI LUNGUINI! VERY OK I REALLY!!! LIKE MUCH?! MY BOYFRIEND!? WHO LOVES PASTA GOT SPAGETTI HOW MESS UP!! HE SAID COOKED!!! FILLED! GARLIC?! THE?! NAME RESTAURANT REALLY GARLIC NO ITIALIAN!? MUSIC DEFINITELY OWNED ITALIANS I THINK REASON?! PEOPLE GO BYOB I D RATHER PAY PRICED WINE PRICED HYPED FOOD... WORST PART I CANCEL 10 TOP SUNDAY FIND NEW RESTAURANT!? FAMILY.",1,2,0,1.0476190476190474,0.05331882480957562,0.7758433079434167
